489,566,492
483,564,528
477,572,536
468,572,558
460,576,556
469,582,540
479,592,536
483,592,546
479,598,550
476,602,556
464,598,566
455,594,568
457,598,574
462,600,572
460,600,570
462,602,578
468,608,572
471,614,566
460,612,552
449,614,552
445,620,560
439,630,564
432,626,546
424,612,524
424,602,524
431,594,526
445,592,532
466,600,544
493,614,562
512,614,578
511,608,594
504,600,608
476,582,604
458,572,590
443,566,580
438,566,578
446,576,570
453,576,558
461,582,556
472,588,560
478,594,568
480,592,564
484,592,558
486,594,554
484,594,548
484,600,546
488,606,544
484,604,542
482,608,548
479,606,558
475,602,554
474,604,554
475,604,556
474,604,558
474,604,558
470,602,562
464,600,560
462,598,556
460,596,556
456,592,554
453,588,552
453,586,550
451,588,552
449,588,554
451,592,560
461,602,564
470,614,568
486,632,590
484,622,592
471,616,582
449,602,576
420,586,568
393,576,552
383,578,548
408,594,562
433,606,556
454,616,544
479,632,542
495,630,536
492,616,536
485,602,542
476,590,548
468,578,550
471,570,554
473,568,548
474,562,538
477,558,530
480,558,530
480,552,528
479,550,528
477,546,526
477,546,528
478,550,532
478,552,534
481,556,534
483,562,534
482,564,534
479,572,536
479,578,536
481,586,538
482,596,544
481,602,548
478,606,558
477,610,572
478,610,576
478,610,576
474,608,582
471,608,590
481,612,592
489,612,582
494,610,572
495,614,556
497,616,542
492,622,528
477,624,522
467,640,540
453,648,546
436,646,546
427,634,536
429,622,532
439,612,536
456,610,542
477,614,552
491,618,560
487,618,570
481,620,582
478,618,592
478,608,598
483,600,598
490,592,590
490,582,578
491,578,568
485,572,556
479,566,548
480,572,546
486,576,548
490,582,550
494,586,554
501,596,552
505,604,552
506,610,550
502,612,548
500,616,548
497,618,552
491,622,554
488,620,552
484,614,554
481,612,556
476,606,556
472,604,554
469,604,552
467,606,550
466,608,548
462,608,548
459,610,544
457,606,538
451,596,534
451,588,536
454,582,542
458,582,546
466,604,558
481,630,574
492,644,584
479,658,596
465,656,598
433,634,578
404,610,568
422,604,566
445,608,572
452,612,564
471,616,552
488,622,542
490,614,532
480,606,524
466,592,524
464,584,526
464,574,532
466,568,536
471,566,534
474,558,528
476,554,522
480,552,516
483,548,516
484,546,518
482,546,524
478,544,528
475,546,530
472,546,532
474,550,534
473,556,538
473,566,540
474,568,540
474,572,538
474,576,536
475,582,536
475,586,536
475,594,538
475,600,544
474,604,548
472,608,554
472,612,562
473,612,574
469,608,582
474,612,588
487,614,584
489,618,582
492,626,580
492,640,568
491,642,548
474,642,520
455,636,512
438,632,516
422,628,528
411,610,534
411,600,546
433,592,542
453,604,538
477,614,540
496,620,546
507,628,554
494,620,570
477,616,586
466,612,596
461,608,600
465,602,592
473,598,580
478,598,572
481,594,562
481,590,554
481,584,538
486,586,536
497,592,538
501,594,540
502,594,546
501,594,550
499,596,552
497,602,552
493,604,552
489,606,550
485,608,552
480,610,554
476,612,556
474,610,556
473,608,554
472,606,552
472,608,550
471,608,550
468,610,550
465,608,550
460,608,550
459,606,548
457,602,544
458,598,542
456,592,540
456,588,538
454,588,542
454,594,546
453,602,552
453,612,558
445,624,566
450,648,580
460,658,578
437,644,552
422,620,536
428,618,552
441,616,564
453,616,554
465,614,556
475,612,548
479,608,540
471,598,538
460,588,538
457,576,548
460,570,556
468,562,552
472,558,542
474,556,532
477,554,524
478,550,518
481,548,516
483,546,514
483,546,514
481,544,514
479,548,516
477,550,520
475,552,524
473,554,530
471,560,534
472,566,536
470,568,538
470,574,536
471,580,534
472,586,532
472,590,528
468,598,534
462,602,544
458,600,556
455,604,570
460,606,584
468,606,590
464,600,606
473,604,604
481,604,602
492,610,584
497,622,562
501,634,548
490,640,522
471,642,498
443,652,518
414,654,526
400,642,522
395,634,522
417,620,514
438,614,516
461,606,520
486,604,540
502,606,562
504,608,584
494,604,604
480,606,610
462,604,604
457,602,586
461,602,570
466,598,556
474,592,546
475,588,542
477,584,536
482,586,534
494,592,536
505,598,538
510,600,548
509,598,552
504,598,556
500,600,556
496,600,554
491,602,552
486,602,552
484,606,548
482,608,550
483,612,550
490,618,550
492,620,554
487,614,556
481,610,556
475,608,556
471,608,550
469,608,542
463,610,536
460,608,534
456,604,532
452,604,530
450,602,528
451,594,540
450,598,550
452,596,554
451,604,556
453,612,560
459,632,562
464,644,566
462,642,566
445,636,558
421,616,554
423,612,568
436,614,574
449,614,568
461,614,556
478,618,544
491,618,536
486,606,530
479,596,532
471,580,540
476,576,548
475,566,544
478,562,536
480,558,526
483,554,522
484,550,518
484,548,518
483,546,518
481,548,518
480,552,522
479,556,524
477,560,526
476,564,528
476,570,528
475,576,530
475,580,530
474,586,534
473,590,534
473,592,536
471,594,536
470,598,538
469,604,544
468,606,550
466,608,554
466,610,560
468,610,570
468,608,586
478,612,590
494,612,586
493,612,584
495,616,574
490,624,558
481,624,530
460,628,510
435,630,510
416,636,522
405,636,534
407,624,536
416,618,540
434,612,538
460,602,540
477,608,542
497,614,552
511,624,570
514,622,584
508,620,592
495,614,588
478,602,580
466,592,570
462,584,564
464,580,564
468,582,560
475,586,552
486,592,540
493,596,536
499,596,538
503,600,544
504,602,550
502,602,554
496,600,554
489,600,554
484,600,554
482,604,554
484,608,554
485,610,554
486,612,554
485,614,552
484,616,552
480,616,550
476,614,548
474,612,548
470,610,548
467,606,546
465,600,546
462,596,544
461,596,542
461,594,540
459,592,536
459,592,538
458,598,548
461,600,550
464,604,554
469,614,562
471,628,562
481,652,564
490,662,558
474,646,544
438,620,544
411,598,558
413,590,574
426,600,598
446,614,588
469,622,570
483,620,544
482,604,516
481,594,514
478,584,518
476,574,520
475,568,528
474,564,530
474,562,532
475,560,532
477,556,524
480,558,520
485,560,518
484,558,522
480,558,530
480,562,534
476,562,538
477,566,536
479,572,534
476,574,528
472,574,528
471,580,530
476,588,540
474,592,542
472,596,546
469,594,554
467,594,562
466,596,568
466,596,568
469,600,574
473,598,582
483,606,582
494,610,578
499,610,578
503,610,574
503,612,570
494,610,562
484,616,544
469,626,534
441,642,518
418,646,502
406,640,512
414,626,532
429,612,552
446,604,556
464,604,552
489,612,550
509,626,556
514,630,558
508,624,570
493,614,578
479,602,584
472,596,582
465,584,578
469,580,574
476,584,568
484,586,560
486,588,546
483,588,542
486,588,536
492,594,538
495,594,544
494,596,546
495,582,526
494,606,552
498,608,554
499,614,552
494,614,552
488,614,554
483,614,560
479,614,560
477,614,556
478,616,552
476,614,550
470,610,548
464,606,546
462,600,550
461,602,548
463,602,546
461,600,546
459,594,546
456,590,550
459,592,560
462,596,562
465,598,564
470,602,566
472,608,572
475,622,580
485,638,584
481,632,568
450,620,552
418,610,540
414,604,538
435,610,550
454,616,558
453,618,556
460,618,548
478,622,536
486,626,534
489,616,530
475,598,536
470,580,540
468,570,548
473,564,544
474,558,536
476,554,526
479,552,520
480,550,518
483,550,518
483,548,522
481,548,524
480,552,526
480,554,526
479,558,530
479,560,530
477,566,532
479,570,536
478,576,538
479,580,540
478,590,544
480,596,546
477,598,550
474,600,552
475,608,558
479,612,564
484,612,572
483,612,578
481,612,576
482,614,576
494,624,578
498,630,578
499,636,578
500,640,572
474,636,534
439,632,538
419,630,546
416,618,552
423,616,560
437,608,556
446,602,542
457,602,532
478,608,526
501,620,534
515,628,550
516,630,564
491,618,578
473,612,584
462,604,580
460,596,574
464,592,572
474,592,568
481,590,560
488,590,550
492,590,542
499,592,538
504,594,540
509,596,542
509,598,544
506,600,546
502,602,548
500,602,548
493,604,548
488,604,548
483,608,550
479,610,554
477,610,558
478,612,558
480,614,560
480,614,558
478,614,554
472,612,550
466,610,546
462,610,546
459,608,542
458,606,542
456,604,540
456,606,540
456,608,544
458,608,548
459,608,552
472,614,560
482,622,568
492,632,570
498,640,572
488,634,560
455,614,546
423,594,542
431,602,560
450,616,586
455,614,588
459,618,572
482,632,550
493,636,544
490,628,538
485,614,536
477,602,540
474,588,544
475,580,542
476,570,538
478,564,534
478,556,524
479,552,520
482,548,514
484,546,516
483,544,516
482,544,516
480,546,520
481,552,522
481,554,522
481,560,528
480,564,530
479,570,532
480,578,536
481,586,540
480,592,542
476,600,548
475,600,554
474,604,560
470,606,566
470,606,574
474,610,578
476,608,584
478,606,588
483,606,580
490,610,570
494,614,558
497,622,548
499,632,546
477,634,522
452,630,520
441,632,546
422,634,564
409,622,570
425,622,570
432,620,564
442,616,546
454,614,530
477,618,526
506,624,540
509,620,552
497,612,568
481,602,582
471,596,592
466,590,596
469,588,590
478,590,580
485,592,566
490,590,556
494,590,544
500,592,538
