2014-04-21 17:56:34,079 - space_counter - INFO - Initial Log
2014-04-21 18:03:48,058 - space_counter - INFO - Initial Log
2014-04-24 10:19:04,579 - space_counter - INFO - Initial Log
2014-04-24 10:22:29,813 - space_counter - INFO - Initial Log
2014-04-24 10:23:03,167 - space_counter - INFO - Initial Log
2014-04-24 10:27:47,472 - space_counter - INFO - Initial Log
2014-04-24 10:33:44,508 - space_counter - INFO - Initial Log
2014-04-24 10:35:56,001 - space_counter - INFO - Initial Log
