919,918,390
920,920,374
890,912,378
767,866,362
608,800,382
460,664,400
263,496,436
104,290,606
104,106,796
104,104,912
104,104,920
104,104,844
104,114,756
125,262,664
219,408,606
275,536,570
337,658,512
505,880,448
669,920,436
882,920,444
920,920,388
920,920,360
920,920,374
803,920,354
602,904,368
415,780,428
119,528,540
104,252,696
104,104,890
104,104,910
104,104,858
104,104,710
104,160,618
127,322,552
183,466,508
239,632,498
343,762,492
459,914,498
642,920,524
884,920,460
920,920,456
920,920,466
920,920,442
857,920,406
604,920,402
379,892,402
115,650,506
104,216,652
104,104,842
104,104,892
104,104,822
104,104,720
104,172,610
112,396,556
195,576,536
195,576,536
275,762,502
337,858,494
778,920,496
919,920,510
920,920,460
920,920,434
918,920,438
758,920,382
553,860,364
218,622,468
104,334,640
104,104,802
104,104,880
104,104,834
104,104,740
104,108,646
104,248,578
179,412,544
247,558,522
308,678,506
385,800,508
491,914,524
628,920,534
815,920,506
919,920,492
920,920,454
916,920,394
779,920,356
639,918,374
414,826,434
114,666,538
104,304,716
104,104,788
104,104,802
104,104,772
104,104,720
104,158,642
110,322,608
208,492,562
286,620,534
363,744,504
480,892,500
744,920,536
910,920,516
920,920,484
920,920,452
919,920,410
797,920,362
639,878,356
461,780,410
156,618,498
104,340,648
104,106,808
104,104,838
104,104,804
104,104,766
104,126,684
104,276,626
191,436,590
287,578,522
393,716,486
460,814,496
578,918,496
774,920,500
917,920,492
920,920,450
920,920,410
884,920,374
755,896,342
649,840,338
427,768,450
112,572,568
104,244,706
104,104,818
104,104,846
104,104,832
104,124,752
104,266,670
198,422,626
295,550,586
377,650,494
445,730,470
528,828,478
669,916,480
852,920,462
919,920,440
920,920,408
911,920,386
818,872,376
722,800,366
638,742,392
457,682,456
135,554,558
104,118,754
104,104,788
104,104,786
104,104,748
104,154,698
119,278,628
230,410,598
304,532,556
382,622,512
447,702,500
535,784,506
640,844,502
741,906,484
892,920,442
920,920,414
920,916,390
852,876,374
743,816,362
593,732,412
395,664,466
114,526,572
104,220,724
104,104,748
104,104,740
104,104,762
104,136,742
104,240,666
192,380,598
282,492,562
337,582,540
337,582,540
