531,480,526
531,516,362
510,520,348
472,536,340
454,544,344
451,556,344
449,566,340
449,582,330
447,602,314
437,616,296
422,628,284
407,644,280
385,650,280
364,654,284
344,648,286
344,642,288
349,628,296
392,604,320
418,594,336
448,584,350
475,574,362
500,562,380
516,552,398
517,532,416
512,526,420
494,516,430
488,504,444
497,496,452
518,488,462
527,484,470
539,486,482
545,488,502
546,490,528
542,498,568
528,500,626
502,490,668
486,484,674
480,496,686
477,506,732
474,508,792
469,510,862
463,508,910
468,510,920
478,512,902
494,512,824
515,510,736
532,504,670
536,494,622
531,492,586
531,486,540
546,486,516
560,486,482
559,490,464
552,496,452
539,502,440
531,508,430
525,520,420
516,534,410
506,544,396
488,554,380
463,560,368
456,562,358
451,564,352
446,568,324
452,574,314
456,588,304
453,598,298
438,616,294
420,622,294
403,626,300
388,630,308
374,628,316
359,618,330
360,610,340
366,604,354
379,594,374
402,582,382
437,564,380
463,552,382
486,540,376
501,528,366
505,518,370
496,510,386
490,506,394
483,498,408
485,490,420
496,488,428
515,488,444
528,488,454
530,494,468
529,516,514
521,536,550
500,556,592
442,578,658
408,580,698
382,580,726
360,572,746
351,566,766
355,562,792
360,558,798
369,560,792
379,564,770
394,566,720
407,568,684
424,570,656
444,572,638
464,574,604
468,574,576
469,578,556
469,582,532
474,584,512
482,582,490
496,576,460
506,576,446
523,576,436
537,580,424
547,582,396
556,586,370
551,598,344
537,606,328
523,616,312
512,622,292
507,634,272
498,648,250
494,666,234
482,676,232
467,682,240
450,686,258
441,686,266
433,672,296
438,662,312
443,646,324
450,632,336
459,620,350
469,606,358
482,594,364
492,578,376
495,574,382
494,556,394
485,546,408
476,532,418
480,528,430
488,522,436
512,518,446
520,520,458
518,522,460
517,536,468
512,558,486
498,582,516
477,608,560
451,628,604
426,644,646
402,648,702
372,644,746
331,638,812
307,632,876
314,608,842
345,596,768
375,592,716
397,584,688
410,576,670
424,570,660
445,574,652
462,580,636
472,592,626
479,600,600
484,604,586
495,606,540
504,600,510
510,596,498
511,592,490
515,594,480
525,610,452
536,624,428
556,644,398
567,664,350
564,696,278
545,708,222
508,718,186
471,726,172
432,740,174
397,750,194
378,742,238
383,738,260
391,724,278
406,706,296
427,686,308
460,660,318
478,646,330
494,640,340
498,630,356
495,618,372
489,606,388
481,590,402
476,576,414
477,556,438
487,542,450
496,530,458
505,522,466
524,518,474
543,520,486
554,528,504
551,536,516
512,564,604
476,572,680
454,574,746
436,574,828
422,568,882
425,556,884
436,542,818
441,534,768
442,528,734
437,522,712
441,518,706
456,518,694
474,520,676
485,524,662
495,530,656
505,534,644
511,542,622
514,550,592
513,562,562
508,574,530
497,586,492
488,598,448
487,602,434
496,606,394
496,612,362
495,618,334
492,626,300
483,644,272
459,664,256
432,680,254
407,700,262
385,720,274
367,734,288
357,736,296
346,738,312
340,728,334
345,708,352
355,686,362
375,666,372
400,652,382
422,640,398
433,632,404
459,604,424
472,584,434
481,562,438
488,536,446
491,522,450
487,510,456
490,498,458
502,488,466
503,482,480
507,480,494
508,480,508
505,480,524
500,488,544
505,508,590
512,532,660
497,548,748
463,542,814
425,536,916
416,526,920
433,522,888
451,522,814
463,526,748
468,526,698
477,528,660
485,534,618
485,536,592
485,536,570
486,534,550
487,536,530
485,536,512
486,538,502
492,540,484
495,548,466
495,552,444
504,558,416
518,570,376
518,576,364
509,604,334
490,640,296
467,664,270
439,688,256
405,706,252
381,718,258
361,724,272
348,724,292
345,710,322
356,698,338
373,682,352
392,664,360
412,648,366
435,634,376
453,620,388
474,598,406
482,580,416
485,562,426
486,550,426
487,526,422
497,508,424
503,496,422
515,488,422
525,484,426
531,486,432
531,498,448
526,534,498
515,564,544
502,606,608
473,632,680
427,640,746
389,636,818
367,610,872
384,600,870
402,588,816
414,574,746
414,556,690
412,544,672
415,528,654
433,518,648
443,518,652
467,524,670
513,536,686
518,548,682
523,566,662
527,586,614
522,602,562
514,610,512
512,614,476
520,620,442
517,632,382
525,634,344
535,646,306
531,650,258
522,666,228
485,698,218
463,712,216
395,730,224
377,738,244
366,742,270
358,742,296
351,732,320
365,710,344
381,690,358
394,672,370
408,656,380
415,650,384
440,630,390
463,610,404
473,598,414
480,584,420
483,562,414
478,546,404
468,534,388
469,524,380
476,518,378
495,514,376
525,518,388
541,520,406
545,528,422
547,556,456
561,586,496
560,612,558
548,634,630
524,640,686
490,638,736
461,632,814
457,604,858
458,584,880
468,570,894
490,550,862
514,526,800
514,510,780
505,502,778
497,502,772
494,508,750
490,518,720
505,534,678
507,540,642
516,550,614
525,554,588
525,558,556
525,570,518
512,576,496
513,578,482
520,576,452
522,578,438
526,588,420
529,604,396
517,618,374
507,630,344
484,646,304
455,654,272
437,670,256
419,690,246
394,706,244
354,722,258
330,726,280
316,726,304
312,718,326
329,696,348
349,678,354
358,668,358
377,656,366
400,636,380
414,624,390
439,602,404
456,584,410
472,566,408
487,550,408
506,536,412
521,522,418
527,504,428
524,498,434
515,492,450
506,488,462
502,488,472
505,492,488
517,500,504
555,526,532
562,554,564
557,564,582
530,588,626
466,612,692
420,614,756
374,594,846
392,586,896
431,576,906
464,568,858
468,552,780
459,532,712
459,510,672
464,500,654
478,502,654
491,504,638
507,508,610
513,512,590
510,516,566
507,518,554
500,528,520
492,532,504
484,538,490
470,546,462
470,554,448
480,566,432
493,582,406
489,596,382
485,614,358
474,622,322
456,632,294
421,644,270
396,652,264
381,662,266
369,666,280
366,668,298
365,666,318
371,662,336
382,654,346
392,642,352
403,626,354
412,616,358
419,610,362
428,602,370
438,594,378
448,584,390
454,574,394
