503,576,500
518,498,504
514,492,508
507,492,518
502,496,524
498,496,532
496,498,538
497,504,540
500,512,532
503,514,522
504,518,518
507,518,516
509,516,516
513,520,512
519,522,508
519,524,510
517,528,510
518,542,506
517,560,514
499,582,516
461,604,512
419,624,514
519,662,658
501,690,692
388,676,672
365,706,664
397,746,672
419,764,674
389,754,656
388,756,656
408,758,656
419,744,650
425,722,636
431,688,624
442,652,604
454,628,576
465,604,554
477,584,540
497,554,532
509,538,526
521,524,522
527,510,518
523,496,518
519,488,512
518,488,506
511,488,502
503,488,510
494,484,524
488,486,532
488,490,536
491,500,540
496,504,536
501,510,530
505,516,520
511,524,508
515,524,502
518,524,500
520,524,502
523,522,510
526,528,514
528,532,518
527,542,524
522,554,530
503,574,532
415,612,532
380,632,562
428,654,672
430,682,714
408,726,682
390,742,656
409,776,656
401,768,704
375,760,684
389,758,666
407,750,654
424,738,646
435,716,638
434,682,630
436,650,614
448,608,582
458,582,566
463,558,554
479,540,538
499,526,524
515,516,514
527,506,504
534,502,494
533,500,492
519,494,494
506,488,502
492,484,514
492,484,514
487,486,526
497,498,540
503,508,536
509,518,524
511,524,510
512,526,504
516,528,494
518,530,492
514,526,492
513,522,496
516,522,504
522,520,510
519,526,518
512,538,522
501,560,524
487,594,524
457,622,530
407,638,548
448,656,640
470,682,696
424,710,690
393,752,664
395,768,662
398,756,688
397,752,688
393,748,672
410,748,658
415,734,654
417,712,654
424,684,644
428,656,628
433,630,600
452,602,552
466,584,532
479,562,524
498,550,518
515,536,520
524,522,516
525,510,514
527,502,512
520,494,506
510,484,504
500,476,508
496,476,514
493,482,522
496,488,528
499,496,526
502,502,522
503,508,518
508,514,512
512,522,506
514,526,506
514,530,502
512,530,502
511,532,502
512,534,508
513,538,516
512,540,528
503,552,534
498,570,540
489,604,548
431,628,546
442,668,576
493,684,650
447,696,694
413,728,710
376,736,662
373,738,656
408,756,682
375,756,666
376,758,670
388,750,676
396,724,666
412,676,630
423,646,596
446,620,568
467,598,550
488,574,532
507,554,520
521,538,516
537,528,508
537,520,504
525,508,500
514,502,494
509,498,492
505,490,514
505,492,526
511,498,532
519,506,532
525,516,524
529,522,514
529,526,508
529,526,502
524,526,498
516,524,496
508,520,496
509,522,502
512,526,508
511,522,508
505,518,508
492,512,516
483,516,530
480,522,536
465,562,562
414,594,576
388,626,606
454,664,656
434,696,618
419,730,618
432,780,654
399,760,652
398,756,672
399,756,692
384,750,688
400,746,678
412,738,656
413,716,640
424,690,630
432,662,618
436,630,596
436,630,596
444,602,572
474,560,542
502,546,526
523,528,504
527,516,486
529,508,480
533,504,482
531,502,488
509,492,502
495,486,516
489,486,528
487,490,536
489,496,542
494,500,538
499,508,532
505,512,522
510,516,514
513,522,506
518,526,498
520,530,496
521,530,494
522,528,500
523,526,504
523,528,508
526,536,516
523,548,526
500,558,530
468,574,540
392,598,536
368,634,578
464,684,706
403,710,682
365,724,628
350,704,628
387,692,674
393,696,658
363,700,630
352,710,620
367,724,636
388,728,650
396,720,656
407,706,644
419,686,622
432,666,596
445,638,554
457,624,538
476,608,526
488,586,516
494,562,506
501,546,494
520,526,494
527,516,502
528,506,514
518,498,516
496,484,518
479,470,530
467,464,538
467,466,550
473,470,554
485,482,550
497,492,542
511,506,524
517,512,510
522,518,500
522,520,494
521,522,490
520,522,494
519,524,502
518,526,506
518,532,510
524,548,520
520,564,524
494,584,528
464,608,534
419,632,544
412,652,618
361,664,666
384,742,656
394,782,630
351,766,680
373,770,700
352,766,676
352,752,668
376,740,662
395,724,652
405,702,642
414,658,622
418,642,614
426,602,582
443,588,552
464,578,532
484,564,516
496,550,506
513,538,498
531,532,490
540,522,486
544,510,476
543,504,478
531,492,490
521,486,508
513,486,520
509,488,524
510,498,526
512,504,526
509,510,524
508,514,520
508,516,518
508,520,512
507,524,508
503,528,508
501,530,508
496,528,512
492,526,516
487,524,520
477,526,526
465,538,530
476,556,534
495,594,540
435,620,560
410,626,580
410,626,580
404,662,674
410,760,642
390,754,646
377,746,666
396,752,682
379,746,670
383,734,664
390,726,660
405,718,650
416,700,634
429,658,612
435,624,592
437,596,568
449,576,552
465,564,538
483,552,528
498,544,514
510,532,506
523,524,500
531,510,496
528,504,492
520,500,486
511,494,488
504,492,494
498,492,504
493,492,514
492,494,524
498,498,536
504,504,536
508,508,532
511,516,520
518,526,510
520,530,504
525,532,500
524,532,500
518,528,502
523,530,508
528,540,516
520,550,518
464,568,520
415,602,516
405,632,554
464,672,638
434,684,668
367,756,652
347,756,726
341,740,758
324,728,718
352,736,692
386,738,662
399,722,658
399,698,656
398,656,648
406,630,630
425,612,614
441,598,582
471,588,544
487,576,516
500,562,492
513,546,474
516,528,460
517,522,464
527,518,474
517,508,486
501,496,500
491,488,518
486,482,536
489,482,550
496,486,556
503,492,552
507,496,540
509,500,530
514,506,518
517,510,508
520,518,498
523,520,498
521,520,504
517,518,508
513,516,514
507,514,518
502,516,516
510,526,522
512,544,518
466,578,500
400,608,498
411,656,584
492,700,714
427,706,736
373,752,684
362,784,666
358,778,690
353,774,684
355,772,658
363,766,658
381,752,672
389,738,674
404,686,652
413,644,630
428,608,608
454,592,564
475,582,534
501,548,512
509,542,504
528,522,494
534,516,494
532,508,498
524,516,490
523,506,484
510,492,506
504,484,516
498,486,522
503,492,522
513,504,524
521,514,518
523,520,508
524,524,504
521,526,498
515,526,494
512,524,494
505,524,494
505,524,494
500,524,496
497,522,512
495,518,518
488,516,524
474,512,536
439,514,542
440,538,566
436,590,588
443,670,636
468,694,668
464,698,670
453,734,688
412,746,680
366,728,652
412,754,644
419,760,630
399,754,634
402,754,648
404,738,652
410,708,642
422,674,634
438,620,614
453,596,590
465,570,566
483,560,544
512,546,510
516,528,508
512,514,506
512,502,504
512,502,500
517,500,490
510,496,492
502,488,498
493,486,508
485,482,524
480,486,532
488,492,538
495,498,538
502,504,532
511,510,524
518,516,514
524,524,502
528,530,496
529,534,494
529,536,498
527,534,500
523,534,506
516,534,516
509,538,522
500,560,522
484,586,510
449,602,490
441,626,522
473,654,620
433,674,664
408,714,698
424,764,680
375,770,672
335,758,714
349,764,716
368,762,694
388,754,682
395,730,672
399,706,654
409,682,630
425,654,614
456,618,588
466,608,576
484,588,556
497,572,532
504,554,518
514,534,504
516,522,504
517,514,502
517,506,502
516,502,502
510,496,496
503,492,500
495,488,506
485,486,516
489,492,518
496,496,526
501,500,530
506,504,530
510,510,524
514,514,514
518,522,510
522,524,508
524,524,508
525,524,508
522,520,510
519,522,514
513,520,514
511,524,512
507,536,512
492,554,504
459,578,492
418,616,488
443,662,574
456,690,692
376,736,740
328,782,678
336,786,706
371,780,780
367,776,750
363,750,688
395,748,670
404,740,664
422,698,642
433,662,622
444,624,606
460,598,586
487,576,532
507,564,506
520,550,488
528,536,482
529,526,480
525,514,478
521,502,484
517,496,484
513,490,484
510,486,486
498,488,516
493,488,524
497,494,536
498,496,546
498,498,546
502,502,538
503,508,530
508,512,522
512,516,514
516,522,510
520,524,508
520,526,508
520,526,512
518,526,516
512,526,516
507,540,524
496,558,524
468,578,520
448,610,518
427,636,534
457,678,654
420,712,710
362,748,714
357,794,638
365,786,664
382,782,732
358,776,698
369,772,670
392,758,670
405,728,658
417,686,640
430,642,618
438,604,592
455,578,570
466,566,560
494,546,532
513,532,514
530,522,504
533,512,496
530,510,490
527,512,480
526,508,476
519,500,482
507,494,506
502,490,522
502,490,532
506,496,538
507,502,540
509,506,538
510,510,530
511,514,520
512,518,510
514,524,502
516,526,500
515,526,498
512,530,496
507,530,496
495,530,502
490,534,506
483,546,512
465,566,514
443,612,522
420,678,548
451,708,638
451,704,744
434,716,746
385,744,702
404,760,652
415,762,660
397,752,666
390,750,664
400,746,660
417,730,666
423,700,660
425,666,638
435,634,616
450,604,596
466,582,574
484,562,548
502,542,514
513,534,498
518,520,492
520,510,498
523,504,504
521,500,502
514,494,500
504,488,498
496,486,504
490,486,514
488,492,526
494,498,530
501,502,530
504,508,528
514,518,512
518,520,506
521,524,502
523,526,498
526,530,496
527,534,494
526,536,496
522,536,498
518,532,502
496,538,508
472,556,516
439,586,530
403,622,570
462,690,676
432,698,742
364,726,764
373,792,708
369,786,692
365,768,700
395,766,674
386,746,656
382,734,650
404,712,658
409,678,652
422,646,634
433,618,612
433,618,612
435,588,594
472,570,516
494,560,502
514,542,490
525,530,484
528,516,486
524,510,486
512,502,492
500,492,506
489,496,514
487,490,528
476,488,538
472,482,552
478,488,556
488,492,552
498,498,542
509,500,528
519,508,516
527,512,500
531,516,490
531,518,486
534,522,484
529,524,492
527,528,498
520,528,508
512,534,516
508,548,524
490,572,528
449,606,514
371,642,500
468,704,676
440,744,756
396,780,748
333,778,692
335,776,684
365,778,694
371,776,674
379,770,648
377,744,640
389,712,640
413,678,636
437,628,610
453,594,592
469,578,564
483,560,548
505,544,532
515,538,520
535,536,502
537,524,482
534,522,474
533,512,480
526,506,484
516,498,494
505,490,508
493,490,520
497,492,528
496,494,532
498,496,530
498,498,526
500,504,518
505,512,508
512,520,496
513,524,494
512,524,496
509,522,504
501,522,520
499,528,530
504,542,540
484,558,548
442,582,556
407,624,578
453,662,644
496,678,682
395,718,670
405,780,622
421,790,630
413,784,646
390,770,650
380,764,652
389,758,654
406,732,662
413,702,648
425,666,630
439,626,610
452,594,586
466,570,560
481,550,540
500,538,526
508,530,520
524,516,502
526,506,500
520,498,496
518,496,490
511,488,494
506,484,506
495,482,520
486,484,526
486,488,530
493,494,532
504,500,528
511,508,518
518,516,506
524,522,494
525,530,488
521,530,492
516,532,496
510,534,504
507,534,508
503,534,520
506,540,526
503,548,532
478,560,530
389,598,530
434,650,592
496,688,690
465,688,718
361,702,686
376,768,662
413,782,684
405,762,698
399,756,700
392,750,696
391,734,678
406,730,668
413,712,650
415,680,628
435,634,592
457,608,562
477,584,528
493,562,510
507,542,506
516,518,506
526,514,500
527,508,500
525,500,496
526,494,496
525,490,498
519,484,502
508,482,516
497,482,522
489,486,526
491,492,528
496,502,530
501,508,528
507,514,522
513,520,514
517,526,508
521,532,504
520,534,504
521,538,506
522,540,514
518,552,522
501,562,524
460,596,528
412,628,534
439,660,610
482,678,662
452,708,712
368,728,688
354,750,676
381,766,670
403,766,674
387,752,664
380,744,656
402,724,654
414,704,644
415,672,626
428,646,604
449,622,572
469,598,536
480,574,512
496,552,498
514,534,492
532,520,488
533,506,492
523,492,496
516,478,516
523,480,522
519,482,520
519,484,528
520,488,536
518,490,542
512,492,542
507,496,540
505,502,536
507,508,528
507,514,518
512,526,508
512,530,506
512,530,502
509,532,504
507,530,506
503,532,508
498,528,512
492,530,524
486,532,532
451,552,534
438,580,536
415,606,546
444,642,584
443,664,662
449,714,702
412,738,706
370,738,700
358,732,692
407,756,662
397,752,634
394,742,624
403,728,622
402,704,628
401,682,632
403,658,630
413,638,606
426,620,570
443,596,540
465,574,524
494,558,516
514,536,516
534,516,514
538,508,508
541,508,502
538,510,498
528,508,490
520,502,502
512,494,518
502,488,534
497,490,538
493,492,538
491,500,534
486,508,534
484,514,530
485,518,528
489,520,524
494,520,520
497,520,518
508,520,516
519,520,512
527,520,506
528,518,502
532,518,508
534,526,516
525,530,520
510,536,522
423,606,530
410,644,602
415,688,712
389,710,770
385,770,734
387,796,666
414,794,670
413,776,656
403,756,634
420,756,642
433,742,654
426,718,660
417,668,666
415,642,636
429,622,598
440,602,564
466,568,534
493,544,518
514,524,498
526,504,492
536,494,482
538,492,478
533,492,478
524,492,484
507,486,500
484,482,528
472,480,544
470,482,556
474,488,564
482,496,558
487,504,546
496,512,528
511,522,512
520,528,504
526,532,502
527,530,504
530,528,504
534,524,508
536,522,516
534,522,520
532,528,518
525,538,514
481,564,506
457,606,500
413,640,524
405,670,660
407,700,762
427,748,750
375,792,696
350,776,690
352,768,702
346,760,684
356,758,662
377,754,644
399,734,654
405,704,658
405,666,648
418,636,626
443,614,592
467,596,556
482,566,530
508,550,508
528,534,488
536,520,476
548,514,472
544,510,472
527,500,482
516,492,494
504,484,512
491,480,528
486,482,544
489,484,548
497,492,544
503,498,536
507,508,524
514,516,502
518,520,494
521,520,494
519,522,500
517,520,506
514,518,512
513,516,514
511,514,518
509,512,524
509,516,528
511,526,534
503,542,534
463,570,536
424,600,552
439,646,602
466,678,666
406,692,676
399,742,668
393,778,652
378,776,664
383,778,672
370,782,644
390,782,626
408,770,634
414,744,646
417,710,646
424,674,638
430,626,612
439,604,592
451,582,570
468,564,558
487,548,546
498,538,536
523,514,512
527,506,500
525,502,492
524,500,484
520,500,482
507,496,488
491,492,508
479,484,528
475,484,542
481,486,546
485,490,546
490,494,544
499,504,532
507,518,504
512,528,494
520,532,488
523,530,490
523,528,492
518,518,502
520,520,512
522,528,524
514,588,558
